home_country,source_currency,dest_currency,channel,amount_src,amount_usd,fee,new_device,location_mismatch,ip_risk_score,kyc_tier,account_age_days,device_trust_score,chargeback_history_count,risk_score_internal,txn_velocity_1h,txn_velocity_24h,corridor_risk,hour,day_of_week,is_weekend,is_fraud
us,USD,USD,mobile,9993.44,9993.44,150.77,False,False,0.398,enhanced,257,0.894,0,0.257,0,1,0.0,-1.0,unknown,0,0
ca,CAD,USD,mobile,98.89,73.18,3.0,False,False,0.327,standard,725,0.824,0,0.212,0,0,0.0,0.0,Saturday,1,0
us,USD,GBP,mobile,171.62,171.62,4.2,False,False,0.494,standard,298,0.336,0,0.166,0,0,0.0,9.0,Saturday,1,0
us,USD,USD,mobile,52.37,52.37,1.39,False,False,0.278,standard,648,0.62,0,0.24,0,1,0.0,5.0,Saturday,1,0
uk,GBP,USD,mobile,182.03,227.54,4.55,False,False,0.186,standard,4,0.892,0,0.407,0,0,0.0,15.0,Saturday,1,0
us,USD,EUR,web,68.47,68.47,1.72,True,False,0.299,standard,298,0.186,0,0.166,0,0,0.0,4.0,Saturday,1,0
us,USD,GBP,mobile,208.05,208.05,4.49,False,False,0.295,standard,263,0.522,0,0.223,0,0,0.0,21.0,Sunday,1,0
us,USD,CNY,mobile,219.0,219.0,4.0,True,False,0.079,standard,298,0.186,0,0.166,0,0,0.0,8.0,Saturday,1,0
us,USD,CAD,mobile,102.35,102.35,2.72,False,False,0.242,standard,298,0.336,0,0.166,0,0,0.0,10.0,Friday,0,0
us,USD,NGN,mobile,58.18,58.18,2.43,False,False,0.181,standard,263,0.522,0,0.223,0,0,0.25,12.0,Friday,0,0
us,USD,GBP,atm,68.65,68.65,1.41,False,False,0.156,enhanced,367,0.939,0,0.176,0,0,0.0,14.0,Saturday,1,0
us,USD,EUR,atm,155.62,155.62,2.66,False,False,0.065,standard,263,0.522,0,0.223,0,0,0.0,17.0,Sunday,1,0
us,USD,NGN,mobile,199.57,199.57,4.38,False,False,0.153,standard,263,0.522,0,0.223,0,0,0.25,13.0,Thursday,0,0
us,USD,CNY,mobile,77.08,77.08,1.85,False,False,0.604,standard,147,0.551,0,0.391,0,0,0.0,17.0,Wednesday,0,0
ca,CAD,PHP,mobile,9993.58,7395.25,150.5,False,True,0.462,standard,564,0.658,0,0.4,0,0,0.0,16.0,Thursday,0,1
uk,GBP,CNY,web,177.33,221.66,3.0,False,False,0.321,standard,4,0.892,0,0.407,0,0,0.0,18.0,Monday,0,0
uk,GBP,PHP,web,101.49,126.86,2.61,False,False,0.348,standard,4,0.892,0,0.407,0,0,0.0,19.0,Saturday,1,0
ca,CAD,CAD,mobile,131.11,97.02,2.75,False,True,0.664,low,615,0.515,0,0.355,0,0,0.0,20.0,Friday,0,0
us,USD,CAD,mobile,450.53,450.53,8.3,False,False,0.072,standard,263,0.522,0,0.223,0,0,0.0,2.0,Sunday,1,0
us,USD,NGN,mobile,401.89,401.89,7.29,False,False,0.37,enhanced,367,0.939,0,0.176,0,0,0.25,3.0,Wednesday,0,0
uk,GBP,CAD,mobile,183.54,229.42,3.34,False,False,0.486,standard,4,0.892,0,0.407,0,0,0.0,22.0,Saturday,1,0
us,USD,INR,web,118.24,410.21,111.2,False,False,0.493,unknown,298,0.69,0,0.166,0,0,0.0,12.0,Monday,0,0
us,USD,CAD,web,169.87,169.87,3.5,False,False,0.088,enhanced,367,0.939,0,0.176,0,0,0.0,6.0,Thursday,0,0
uk,GBP,USD,mobile,194.96,243.7,4.03,False,False,0.563,standard,4,0.892,0,0.407,0,0,0.0,10.0,Thursday,0,0
us,USD,GBP,mobile,546.67,546.67,8.64,False,False,0.192,standard,147,0.551,0,0.391,0,0,0.0,3.0,Saturday,1,0
us,USD,EUR,web,205.92,205.92,3.71,True,True,0.394,enhanced,257,0.744,0,0.257,0,0,0.0,8.0,Thursday,0,0
ca,CAD,GBP,atm,78.87,58.37,1.83,False,False,0.433,standard,903,0.774,0,0.18,0,0,0.0,10.0,Saturday,1,0
us,USD,MXN,mobile,9993.04,9993.04,151.31,False,True,0.475,standard,1018,0.934,0,0.087,0,1,0.2,19.0,Friday,0,0
uk,GBP,CNY,mobile,57.93,72.41,2.25,False,False,0.207,standard,4,0.892,0,0.407,0,1,0.0,21.0,Monday,0,0
us,USD,INR,mobile,258.95,258.95,5.26,True,False,0.236,standard,859,0.81,0,0.363,0,1,0.0,23.0,Sunday,1,0
ca,CAD,CNY,web,208.46,154.26,3.62,False,False,0.324,standard,564,0.658,0,0.4,0,0,0.0,21.0,Wednesday,0,0
us,USD,EUR,mobile,134.11,134.11,3.59,False,False,0.111,standard,263,0.522,0,0.223,0,0,0.0,20.0,Thursday,0,0
uk,GBP,MXN,mobile,150.37,187.96,3.73,True,False,0.377,standard,4,0.742,0,0.407,0,0,0.0,1.0,Sunday,1,0
us,USD,EUR,mobile,96.64,96.64,2.16,False,False,0.208,standard,638,0.839,0,0.244,0,0,0.0,3.0,Tuesday,0,0
us,USD,EUR,mobile,116.48,116.48,2.19,False,False,0.601,standard,263,0.522,0,0.223,0,0,0.0,10.0,Wednesday,0,0
us,USD,CNY,mobile,249.61,249.61,3.89,False,False,0.278,standard,1018,0.934,0,0.087,0,0,0.0,23.0,Wednesday,0,0
us,USD,EUR,atm,205.42,410.21,111.2,False,False,0.218,unknown,298,0.69,0,0.166,0,0,0.0,6.0,Sunday,1,0
us,USD,CAD,web,111.1,111.1,2.33,True,False,0.389,standard,298,0.186,0,0.166,0,0,0.0,1.0,Thursday,0,0
us,USD,MXN,mobile,65.54,65.54,1.47,False,False,0.109,standard,263,0.522,0,0.223,0,0,0.2,13.0,Thursday,0,0
us,USD,CNY,mobile,282.04,282.04,4.96,False,False,0.087,standard,263,0.522,0,0.223,0,0,0.0,20.0,Friday,0,0
us,USD,NGN,mobile,1238.1,1238.1,19.86,False,False,0.919,standard,147,0.551,0,0.391,0,0,0.25,2.0,Monday,0,0
us,USD,INR,mobile,275.32,275.32,4.97,False,False,0.267,standard,298,0.336,0,0.166,0,0,0.0,21.0,Friday,0,0
us,USD,NGN,web,109.41,109.41,2.16,False,False,0.207,enhanced,367,0.939,0,0.176,0,0,0.25,10.0,Monday,0,0
us,USD,NGN,mobile,254.76,254.76,4.75,False,True,0.448,standard,298,0.336,0,0.166,0,0,0.25,1.0,Thursday,0,0
us,USD,CNY,web,100.26,100.26,1.62,False,False,0.344,enhanced,367,0.939,0,0.176,0,0,0.0,13.0,Wednesday,0,0
us,USD,GBP,mobile,128.96,128.96,2.91,False,True,0.704,standard,298,0.336,0,0.166,0,0,0.0,0.0,Saturday,1,0
ca,CAD,INR,web,229.3,169.68,4.39,False,False,0.413,standard,1041,0.867,0,0.245,0,0,0.12,9.0,Wednesday,0,0
ca,CAD,USD,web,213.54,158.02,3.31,False,False,0.26,standard,947,0.625,0,0.268,0,0,0.0,4.0,Monday,0,0
us,USD,USD,atm,90.85,90.85,2.17,True,True,0.426,enhanced,367,0.789,0,0.176,0,0,0.0,7.0,Tuesday,0,0
uk,GBP,INR,web,308.7,385.88,4.93,False,False,0.09,standard,4,0.892,0,0.407,0,0,0.0,21.0,Saturday,1,0
us,USD,MXN,web,27.59,27.59,2.17,False,False,0.144,standard,298,0.336,0,0.166,0,0,0.2,0.0,Sunday,1,0
us,USD,EUR,mobile,75.91,75.91,2.73,False,False,0.426,standard,263,0.522,0,0.223,0,0,0.0,8.0,Monday,0,0
uk,GBP,USD,mobile,541.35,676.69,9.1,False,True,0.468,standard,4,0.892,0,0.407,0,0,0.0,12.0,Saturday,1,0
us,USD,USD,web,60.43,60.43,1.38,False,False,0.8,enhanced,367,0.939,0,0.176,0,2,0.0,6.0,Tuesday,0,0
us,USD,PHP,mobile,65.77,65.77,1.63,False,False,0.156,standard,263,0.522,0,0.223,0,1,0.1,11.0,Tuesday,0,0
ca,CAD,CAD,web,464.79,343.95,8.47,False,False,0.349,low,214,0.596,0,0.233,0,0,0.0,15.0,Friday,0,0
us,USD,NGN,mobile,123.09,123.09,4.01,True,True,0.612,standard,263,0.372,0,0.223,0,0,0.25,8.0,Thursday,0,0
us,USD,CNY,web,133.78,133.78,3.09,False,True,0.437,standard,263,0.522,0,0.223,0,1,0.0,14.0,Saturday,1,0
us,USD,CAD,mobile,20.46,20.46,2.86,True,False,0.325,standard,263,0.372,0,0.223,0,0,0.0,15.0,Saturday,1,0
us,USD,GBP,atm,374.5,374.5,6.83,False,False,0.309,standard,34,0.427,0,0.068,0,0,0.0,7.0,Saturday,1,0
us,USD,PHP,web,165.18,165.18,3.34,False,True,0.249,standard,147,0.551,0,0.391,0,0,0.1,15.0,Thursday,0,0
us,USD,USD,mobile,119.91,119.91,2.73,False,True,0.434,standard,716,0.912,0,0.029,0,0,0.0,13.0,Sunday,1,0
us,USD,INR,web,447.97,447.97,7.73,False,False,0.346,standard,263,0.522,0,0.223,0,0,0.0,13.0,Wednesday,0,0
ca,CAD,GBP,atm,378.51,280.1,6.73,False,False,0.32,standard,947,0.625,0,0.268,0,0,0.0,10.0,Thursday,0,0
uk,GBP,EUR,mobile,126.52,158.15,3.39,False,False,0.337,standard,718,0.953,0,0.169,0,1,0.05,15.0,Tuesday,0,0
ca,CAD,NGN,mobile,65.48,48.45,2.4,False,False,0.303,standard,1041,0.867,0,0.245,0,0,0.0,13.0,Wednesday,0,0
us,USD,USD,mobile,178.47,178.47,3.7,False,True,0.543,standard,1016,0.944,0,0.247,0,0,0.0,15.0,Saturday,1,0
ca,CAD,CAD,atm,322.79,238.86,7.29,False,False,0.122,standard,947,0.625,0,0.268,0,0,0.0,16.0,Saturday,1,0
us,USD,EUR,mobile,121.18,121.18,2.87,False,False,0.334,enhanced,367,0.939,0,0.176,0,0,0.0,9.0,Thursday,0,0
ca,CAD,MXN,mobile,143.93,106.51,3.16,False,True,0.231,low,824,0.607,0,0.282,0,0,0.0,18.0,Friday,0,0
us,USD,NGN,mobile,318.53,318.53,6.18,False,False,0.398,standard,1016,0.944,0,0.247,0,0,0.25,4.0,Thursday,0,0
us,USD,GBP,web,118.46,118.46,3.85,False,True,0.76,standard,298,0.336,0,0.166,0,0,0.0,5.0,Saturday,1,0
uk,GBP,INR,mobile,72.66,90.83,1.49,False,False,0.266,standard,4,0.892,0,0.407,0,0,0.0,6.0,Saturday,1,0
us,USD,INR,mobile,37.89,37.89,1.82,False,False,0.346,standard,263,0.522,0,0.223,0,0,0.0,4.0,Saturday,1,0
us,USD,INR,mobile,110.85,110.85,2.57,False,False,0.612,standard,263,0.522,0,0.223,0,0,0.0,7.0,Sunday,1,0
us,USD,CNY,web,104.34,104.34,3.38,False,False,0.258,standard,263,0.522,0,0.223,0,0,0.0,13.0,Wednesday,0,0
uk,GBP,EUR,mobile,136.21,170.26,2.95,False,False,0.254,standard,718,0.953,0,0.169,0,0,0.05,10.0,Friday,0,0
uk,GBP,CAD,mobile,127.44,159.29,2.36,False,False,0.729,standard,969,0.75,0,0.258,0,0,0.0,3.0,Friday,0,0
us,USD,PHP,web,141.7,141.7,2.02,False,False,0.319,standard,263,0.522,0,0.223,0,0,0.1,10.0,Saturday,1,0
ca,CAD,CAD,web,78.63,58.19,1.26,False,False,0.468,enhanced,63,0.853,0,0.13,0,0,0.0,9.0,Tuesday,0,0
uk,GBP,MXN,web,468.27,585.34,8.59,False,False,0.295,standard,4,0.892,0,0.407,0,0,0.0,13.0,Saturday,1,0
us,USD,CAD,web,131.53,131.53,3.47,True,False,0.543,enhanced,367,0.789,0,0.176,0,0,0.0,16.0,Friday,0,0
us,USD,PHP,atm,812.67,812.67,12.65,False,False,0.397,standard,263,0.522,0,0.223,0,0,0.1,17.0,Saturday,1,0
us,USD,CAD,atm,271.39,271.39,4.27,False,False,0.118,standard,298,0.336,0,0.166,0,0,0.0,3.0,Tuesday,0,0
us,USD,NGN,atm,104.08,104.08,2.85,False,False,0.133,enhanced,367,0.939,0,0.176,0,0,0.25,20.0,Thursday,0,0
uk,GBP,USD,mobile,27.21,34.01,1.27,False,False,0.4,standard,718,0.953,0,0.169,0,0,0.0,7.0,Friday,0,0
uk,GBP,MXN,mobile,110.77,138.46,3.52,True,False,0.169,standard,4,0.742,0,0.407,0,0,0.0,19.0,Monday,0,0
us,USD,NGN,mobile,92.64,92.64,2.08,False,False,0.061,standard,1018,0.934,0,0.087,0,0,0.25,1.0,Saturday,1,0
us,USD,PHP,mobile,314.69,314.69,6.46,False,False,0.105,standard,263,0.522,0,0.223,0,0,0.1,20.0,Sunday,1,0
us,USD,MXN,web,104.12,104.12,3.38,True,False,0.188,standard,263,0.372,0,0.223,0,0,0.2,20.0,Saturday,1,0
us,USD,GBP,atm,163.67,163.67,3.85,False,False,0.384,standard,34,0.427,0,0.068,0,0,0.0,15.0,Monday,0,0
us,USD,GBP,web,66.31,66.31,1.7,False,False,0.876,enhanced,367,0.939,0,0.176,6,6,0.0,7.0,Wednesday,0,0
us,USD,CNY,mobile,30.26,30.26,1.97,False,False,0.393,standard,298,0.336,0,0.166,0,0,0.0,9.0,Wednesday,0,0
us,USD,CAD,mobile,184.95,184.95,4.34,False,False,0.188,standard,263,0.522,0,0.223,0,0,0.0,2.0,Sunday,1,0
us,USD,CAD,mobile,237.37,237.37,4.87,False,False,0.21,standard,298,0.336,0,0.166,0,0,0.0,8.0,Thursday,0,1
ca,CAD,GBP,mobile,83.47,61.76,1.31,False,True,0.542,low,615,0.515,0,0.355,0,0,0.0,1.0,Friday,0,0
us,USD,USD,web,151.9,151.9,3.05,False,False,0.166,enhanced,367,0.939,0,0.176,0,0,0.0,5.0,Saturday,1,0
us,USD,GBP,mobile,526.9,526.9,8.75,False,False,0.094,low,616,0.702,0,0.361,0,0,0.0,12.0,Tuesday,0,0
uk,GBP,USD,mobile,164.14,410.21,111.2,False,False,0.212,unknown,4,0.69,0,0.407,0,0,0.0,3.0,Saturday,1,0
uk,GBP,EUR,mobile,83.86,104.83,1.96,False,False,0.168,standard,4,0.892,0,0.407,0,0,0.05,23.0,Friday,0,0
uk,GBP,NGN,web,182.25,227.81,3.65,False,False,0.174,standard,718,0.953,0,0.169,0,0,0.22,6.0,Wednesday,0,0
ca,CAD,MXN,mobile,501.13,370.84,8.92,False,False,0.433,standard,947,0.625,0,0.268,0,0,0.0,13.0,Wednesday,0,0
us,USD,MXN,mobile,277.2,277.2,4.91,True,False,0.219,standard,263,0.372,0,0.223,0,0,0.2,19.0,Tuesday,0,0
us,USD,INR,web,93.87,93.87,1.16,False,False,0.138,standard,1016,0.944,0,0.247,0,0,0.0,0.0,Sunday,1,0
uk,GBP,INR,mobile,181.04,226.3,4.32,False,False,0.677,standard,4,0.892,0,0.407,0,1,0.0,15.0,Tuesday,0,0
us,USD,GBP,mobile,155.95,155.95,3.7,False,False,0.413,standard,263,0.522,0,0.223,0,0,0.0,1.0,Thursday,0,0
us,USD,EUR,mobile,857.09,857.09,14.03,False,False,0.338,enhanced,257,0.894,0,0.257,0,0,0.0,11.0,Friday,0,0
us,USD,INR,mobile,97.13,410.21,111.2,False,False,0.182,unknown,263,0.69,0,0.223,0,0,0.0,20.0,Tuesday,0,0
us,USD,PHP,mobile,53.22,53.22,1.97,False,False,0.141,standard,298,0.336,0,0.166,0,0,0.1,19.0,Wednesday,0,0
us,USD,CAD,mobile,192.12,192.12,3.72,False,False,0.369,enhanced,257,0.894,0,0.257,0,0,0.0,19.0,Saturday,1,0
us,USD,INR,mobile,306.76,306.76,5.58,False,False,0.113,standard,1018,0.934,0,0.087,0,0,0.0,0.0,Friday,0,0
us,USD,GBP,mobile,223.48,223.48,3.3,False,False,0.254,standard,147,0.551,0,0.391,0,0,0.0,13.0,Friday,0,0
us,USD,CNY,mobile,136.47,136.47,2.37,False,False,0.902,standard,830,0.799,0,0.102,0,0,0.0,12.0,Wednesday,0,0
us,USD,NGN,web,125.92,125.92,2.87,False,False,0.273,standard,298,0.336,0,0.166,0,0,0.25,20.0,Wednesday,0,0
us,USD,PHP,mobile,295.93,295.93,5.79,False,True,0.224,standard,1018,0.934,0,0.087,0,1,0.1,2.0,Sunday,1,0
us,USD,EUR,web,72.39,72.39,1.69,False,False,0.995,standard,298,0.336,0,0.166,0,0,0.0,12.0,Monday,0,0
us,USD,INR,web,138.04,138.04,3.49,False,False,0.159,standard,1018,0.934,0,0.087,0,1,0.0,9.0,Thursday,0,0
ca,CAD,PHP,web,130.32,96.44,2.74,False,False,0.591,standard,947,0.625,0,0.268,0,0,0.0,5.0,Saturday,1,0
us,USD,INR,mobile,293.67,410.21,111.2,False,False,0.333,unknown,367,0.69,0,0.176,0,0,0.0,19.0,Saturday,1,0
us,USD,INR,mobile,57.57,57.57,2.83,True,False,0.428,enhanced,367,0.789,0,0.176,0,0,0.0,9.0,Wednesday,0,0
us,USD,GBP,web,62.98,62.98,2.26,False,True,0.465,standard,1018,0.934,0,0.087,0,0,0.0,21.0,Tuesday,0,0
uk,GBP,USD,web,93.1,116.38,1.81,False,False,0.247,standard,4,0.892,0,0.407,0,0,0.0,4.0,Wednesday,0,0
us,USD,GBP,mobile,179.92,179.92,3.68,False,False,0.2,standard,298,0.336,0,0.166,0,0,0.0,21.0,Sunday,1,0
us,USD,CAD,web,134.41,134.41,2.79,False,False,0.185,standard,34,0.427,0,0.068,0,0,0.0,7.0,Wednesday,0,0
ca,CAD,USD,web,67.65,50.06,1.4,False,False,0.644,low,824,0.607,0,0.282,0,0,0.0,12.0,Saturday,1,0
us,USD,USD,web,47.36,47.36,1.55,False,False,0.575,standard,298,0.336,0,0.166,0,0,0.0,13.0,Tuesday,0,0
us,USD,NGN,mobile,204.17,204.17,3.71,False,False,0.063,enhanced,367,0.939,0,0.176,0,0,0.25,0.0,Friday,0,0
us,USD,NGN,mobile,76.54,76.54,1.63,False,False,0.081,standard,147,0.551,0,0.391,0,0,0.25,17.0,Tuesday,0,0
ca,CAD,EUR,atm,-272.59,201.72,9999.99,False,False,1.2,low,824,-0.1,0,0.282,-1,0,0.0,9.0,Saturday,1,0
us,USD,USD,mobile,414.29,410.21,111.2,False,False,0.446,unknown,147,0.69,0,0.391,0,0,0.0,17.0,Monday,0,1
uk,GBP,EUR,mobile,139.3,174.13,3.52,False,False,0.379,standard,4,0.892,0,0.407,0,0,0.05,19.0,Sunday,1,0
us,USD,NGN,atm,246.24,246.24,4.95,False,False,0.1,standard,263,0.522,0,0.223,0,0,0.25,2.0,Thursday,0,0
us,USD,INR,mobile,77.83,77.83,1.79,False,False,0.294,enhanced,367,0.939,0,0.176,0,0,0.0,14.0,Tuesday,0,0
us,USD,INR,mobile,23.77,23.77,1.75,False,False,0.351,standard,263,0.522,0,0.223,0,0,0.0,15.0,Sunday,1,0
us,USD,CAD,web,299.62,299.62,6.16,False,False,0.124,standard,263,0.522,0,0.223,0,0,0.0,8.0,Saturday,1,0
us,USD,PHP,mobile,-31.53,31.53,9999.99,False,False,1.2,standard,147,-0.1,0,0.391,-1,0,0.1,6.0,Thursday,0,0
us,USD,PHP,mobile,263.93,263.93,4.5,False,False,0.446,enhanced,257,0.894,0,0.257,0,0,0.1,0.0,Friday,0,0
us,USD,INR,mobile,187.78,187.78,4.68,False,False,0.236,standard,263,0.522,0,0.223,0,0,0.0,21.0,Monday,0,0
uk,GBP,NGN,mobile,326.69,408.36,-1.0,False,False,1.2,standard,4,-0.1,0,0.407,-1,0,0.22,10.0,Sunday,1,0
us,USD,MXN,web,530.29,530.29,9.35,False,False,0.056,standard,298,0.336,0,0.166,0,0,0.2,23.0,Monday,0,0
us,USD,CAD,mobile,154.08,154.08,3.44,True,False,0.297,enhanced,257,0.744,0,0.257,0,0,0.0,6.0,Monday,0,0
uk,GBP,PHP,mobile,383.88,479.86,7.56,True,True,0.369,standard,4,0.742,0,0.407,0,0,0.0,17.0,Saturday,1,0
us,USD,CAD,mobile,356.31,356.31,5.83,False,False,0.231,standard,263,0.522,0,0.223,0,0,0.0,13.0,Saturday,1,0
us,USD,NGN,web,105.42,410.21,111.2,False,False,0.232,unknown,147,0.69,0,0.391,0,0,0.25,0.0,Thursday,0,0
uk,GBP,GBP,web,69.54,86.92,2.22,False,False,0.374,standard,4,0.892,0,0.407,0,1,0.0,13.0,Friday,0,0
us,USD,EUR,mobile,790.51,790.51,12.71,False,False,0.292,standard,859,0.96,0,0.363,0,0,0.0,8.0,Tuesday,0,0
us,USD,GBP,atm,119.34,119.34,2.53,False,False,0.235,standard,1018,0.934,0,0.087,0,0,0.0,4.0,Sunday,1,0
us,USD,EUR,mobile,187.24,187.24,3.06,False,False,0.223,enhanced,367,0.939,0,0.176,0,0,0.0,4.0,Wednesday,0,0
uk,GBP,CAD,mobile,128.24,160.3,2.21,False,False,0.337,standard,718,0.953,0,0.169,0,0,0.0,10.0,Tuesday,0,0
us,USD,PHP,mobile,24.83,24.83,1.8,False,False,0.376,standard,298,0.336,0,0.166,0,0,0.1,3.0,Thursday,0,0
us,USD,EUR,mobile,360.77,360.77,5.69,False,False,0.147,standard,298,0.336,0,0.166,0,0,0.0,19.0,Saturday,1,0
us,USD,GBP,mobile,225.86,225.86,4.15,False,False,0.317,standard,263,0.522,0,0.223,0,0,0.0,21.0,Sunday,1,0
us,USD,GBP,web,131.21,131.21,2.96,False,False,0.255,enhanced,257,0.894,0,0.257,5,5,0.0,20.0,Sunday,1,0
ca,CAD,NGN,mobile,77.5,57.35,2.35,False,False,0.241,standard,172,0.881,0,0.199,0,0,0.0,16.0,Friday,0,0
us,USD,NGN,web,58.28,58.28,2.19,False,False,0.134,standard,263,0.522,0,0.223,0,0,0.25,1.0,Friday,0,0
us,USD,CAD,web,79.01,79.01,1.55,False,False,0.082,standard,263,0.522,0,0.223,0,0,0.0,15.0,Sunday,1,0
us,USD,USD,web,232.36,232.36,3.81,False,False,0.552,enhanced,367,0.939,0,0.176,0,0,0.0,5.0,Tuesday,0,0
us,USD,EUR,web,232.78,232.78,4.74,False,False,0.119,standard,263,0.522,0,0.223,0,0,0.0,0.0,Monday,0,0
us,USD,INR,mobile,654.41,654.41,10.5,False,False,0.376,standard,263,0.522,0,0.223,0,0,0.0,10.0,Sunday,1,0
us,USD,PHP,web,28.28,28.28,0.91,False,True,0.577,enhanced,367,0.939,0,0.176,0,0,0.1,5.0,Wednesday,0,0
us,USD,GBP,mobile,50.34,50.34,2.42,False,False,0.299,standard,1018,0.934,0,0.087,0,0,0.0,0.0,Saturday,1,0
us,USD,NGN,web,119.24,119.24,3.15,False,False,0.294,standard,1016,0.944,0,0.247,0,0,0.25,13.0,Wednesday,0,0
us,USD,CAD,mobile,21.22,21.22,1.32,False,False,0.135,standard,263,0.522,0,0.223,0,0,0.0,19.0,Tuesday,0,0
us,USD,PHP,mobile,19.21,19.21,1.5,False,False,0.045,standard,298,0.336,0,0.166,0,0,0.1,21.0,Tuesday,0,0
us,USD,CAD,mobile,50.49,50.49,1.83,True,False,0.67,enhanced,257,0.744,0,0.257,0,0,0.0,15.0,Saturday,1,0
us,USD,CAD,atm,54.17,54.17,2.16,False,False,0.142,enhanced,257,0.894,0,0.257,0,1,0.0,20.0,Monday,0,0
ca,CAD,CNY,atm,58.93,43.61,1.96,False,True,0.438,low,824,0.607,0,0.282,3,3,0.0,5.0,Sunday,1,0
us,USD,NGN,mobile,68.55,68.55,1.51,False,False,0.276,enhanced,367,0.939,0,0.176,0,0,0.25,19.0,Friday,0,0
uk,GBP,MXN,web,102.96,128.71,3.2,False,True,0.227,standard,4,0.892,0,0.407,0,0,0.0,22.0,Monday,0,0
us,USD,INR,mobile,47.01,47.01,2.26,False,False,0.203,standard,263,0.522,0,0.223,0,0,0.0,14.0,Monday,0,0
us,USD,NGN,mobile,35.55,35.55,1.49,False,False,0.311,standard,1089,0.864,1,0.366,0,0,0.25,20.0,Thursday,0,0
us,USD,INR,mobile,315.54,315.54,6.06,True,False,0.47,standard,263,0.372,0,0.223,0,0,0.0,21.0,Tuesday,0,0
uk,GBP,PHP,web,123.24,154.04,2.53,False,False,0.32,standard,4,0.892,0,0.407,0,0,0.0,5.0,Saturday,1,0
us,USD,EUR,mobile,689.43,689.43,11.74,True,False,0.396,enhanced,367,0.789,0,0.176,0,0,0.0,23.0,Friday,0,0
ca,CAD,CAD,atm,171.9,127.21,4.02,False,False,0.12,standard,172,0.881,0,0.199,0,0,0.0,3.0,Thursday,0,0
ca,CAD,CAD,mobile,138.48,102.47,3.01,False,False,0.385,low,615,0.515,0,0.355,0,0,0.0,4.0,Wednesday,0,0
us,USD,NGN,mobile,163.68,163.68,2.93,False,False,0.011,standard,263,0.522,0,0.223,0,0,0.25,7.0,Thursday,0,0
us,USD,PHP,mobile,92.1,92.1,2.26,False,False,0.456,low,616,0.702,0,0.361,0,0,0.1,11.0,Saturday,1,0
uk,GBP,CNY,mobile,58.77,73.46,1.66,False,False,0.53,low,704,0.515,0,0.283,0,0,0.0,3.0,Monday,0,0
us,USD,CAD,mobile,120.04,120.04,2.4,False,False,0.278,standard,1018,0.934,0,0.087,0,0,0.0,16.0,Thursday,0,0
uk,GBP,USD,web,98.96,123.71,2.99,False,False,0.337,standard,4,0.892,0,0.407,4,4,0.0,9.0,Thursday,0,0
us,USD,INR,mobile,149.53,149.53,3.13,False,False,0.238,standard,263,0.522,0,0.223,0,0,0.0,1.0,Tuesday,0,0
us,USD,USD,web,69.41,69.41,1.62,False,False,0.458,enhanced,257,0.894,0,0.257,0,0,0.0,15.0,Sunday,1,0
us,USD,PHP,mobile,424.87,424.87,7.56,False,False,0.182,standard,263,0.522,0,0.223,0,0,0.1,20.0,Thursday,0,0
us,USD,INR,mobile,9992.19,9992.19,151.07,False,False,0.421,standard,147,0.551,0,0.391,0,0,0.0,22.0,Monday,0,0
uk,GBP,CAD,mobile,38.74,48.43,0.9,False,False,0.876,standard,4,0.892,0,0.407,0,1,0.0,15.0,Tuesday,0,0
us,USD,USD,web,83.42,83.42,1.93,False,False,0.444,enhanced,257,0.894,0,0.257,0,0,0.0,22.0,Monday,0,0
ca,CAD,EUR,mobile,464.01,343.37,8.62,False,False,0.86,low,615,0.515,0,0.355,0,0,0.0,11.0,Monday,0,0
us,USD,NGN,web,33.26,33.26,1.52,False,False,0.222,standard,1016,0.944,0,0.247,0,0,0.25,8.0,Saturday,1,0
uk,GBP,CAD,web,131.76,164.7,2.66,False,False,0.619,standard,4,0.892,0,0.407,0,1,0.0,17.0,Saturday,1,0
us,USD,MXN,web,203.0,203.0,4.16,False,False,0.385,standard,1016,0.944,0,0.247,0,0,0.2,18.0,Tuesday,0,0
us,USD,NGN,mobile,43.97,43.97,1.96,False,False,0.331,standard,263,0.522,0,0.223,0,0,0.25,6.0,Wednesday,0,0
us,USD,MXN,mobile,306.73,306.73,5.3,False,False,0.259,standard,263,0.522,0,0.223,0,0,0.2,10.0,Sunday,1,0
ca,CAD,MXN,web,9991.68,7393.85,150.83,False,False,0.373,standard,947,0.625,0,0.268,0,0,0.0,18.0,Tuesday,0,0
uk,GBP,CNY,web,95.5,410.21,111.2,False,False,0.214,unknown,718,0.69,0,0.169,0,0,0.0,2.0,Thursday,0,0
us,USD,CAD,atm,132.23,132.23,2.11,False,True,0.783,standard,1018,0.934,0,0.087,0,0,0.0,15.0,Sunday,1,0
uk,GBP,MXN,mobile,340.32,425.4,5.81,False,False,0.31,standard,4,0.892,0,0.407,0,1,0.0,18.0,Friday,0,0
us,USD,CNY,mobile,138.79,138.79,2.79,False,True,0.416,enhanced,257,0.894,0,0.257,0,0,0.0,17.0,Thursday,0,0
uk,GBP,MXN,mobile,812.7,410.21,111.2,False,False,0.272,unknown,4,0.69,0,0.407,0,0,0.0,16.0,Sunday,1,0
us,USD,INR,web,58.56,58.56,2.01,False,False,0.938,standard,298,0.336,0,0.166,0,0,0.0,19.0,Sunday,1,0
